cdm.observable.asset.calculatedrate,func GenerateObservationDatesAndWeights,<Apply shifts to generate the list of observation dates and weights for each of those date.>
cdm.observable.asset.calculatedrate,func ComputeCalculationPeriod,"<Determine the calculation period to use for computing the calculated rate (it may not be the same as the normal calculation period, for instance if the rate is set in advance.>"
cdm.observable.asset.calculatedrate,func ComputeCalculationPeriod(calculateRelativeTo ObservationPeriodDatesEnum -> SetInAdvance):,
cdm.observable.asset.calculatedrate,func ComputeCalculationPeriod(calculateRelativeTo ObservationPeriodDatesEnum -> Standard):,
cdm.observable.asset.calculatedrate,func ComputeCalculationPeriod(calculateRelativeTo ObservationPeriodDatesEnum -> FixingDate):,
cdm.observable.asset.calculatedrate,func DetermineObservationPeriod,"<Determine any applicable offsets/shifts for the period for observing an index, and then generate the date range to be used for observing the index, based on the calculation period, plus any applicable offsets/shift.>"
cdm.observable.asset.calculatedrate,func GenerateObservationPeriod,"<Generate the date range to be used for observing the index, based on the calculation period, plus any applicable offsets/shifts.>"
cdm.observable.asset.calculatedrate,func GenerateObservationDates,<Generate the list of observation dates given an observation period.>
cdm.observable.asset.calculatedrate,func GenerateWeightings,<Determine the weighting dates and the corresponding weights to be used for weighting observation.>
cdm.observable.asset.calculatedrate,func DetermineWeightingDates,<Determine the dates to be used for weighting observation.>
cdm.observable.asset.calculatedrate,func ProcessObservations,"<Apply daily observation parameters to rate observation.  These are discussed in the 2021 ISDA Definitions, section 7.2.3 and 7.2.4.>"
cdm.observable.asset.calculatedrate,func GenerateWeights,<Recursively creates a list of weights based on the date difference between successive days.>
cdm.observable.asset.calculatedrate,func ApplyCompoundingFormula,<Implements the compounding formula
cdm.observable.asset.calculatedrate,func ApplyAveragingFormula,<Implements the weighted arithmetic averaging formula.  Sums the weighted rates and divides by the total weight.  This is used to support section 7.4 of the 2021 ISDA Definitions.>
cdm.product.common.schedule,func PaymentDate,
cdm.product.common.schedule,func PeriodsInYear,
cdm.product.common.schedule,func CalculationPeriod,"<2006 ISDA Definition Section 4.13. 'Calculation Period' means, in respect of a Swap Transaction and a party, each period from, and including, one Period End Date of that party to, but excluding, the next following applicable Period End Date during the Term of the Swap Transaction, except that (a) the initial Calculation Period for the party will commence on, and include, the Effective Date and (b) the final Calculation Period for the party will end on, but exclude, the Termination Date.>"
cdm.product.common.schedule,func CalculationPeriods,"<2006 ISDA Definition Section 4.13. 'Calculation Period' means, in respect of a Swap Transaction and a party, each period from, and including, one Period End Date of that party to, but excluding, the next following applicable Period End Date during the Term of the Swap Transaction, except that (a) the initial Calculation Period for the party will commence on, and include, the Effective Date and (b) the final Calculation Period for the party will end on, but exclude, the Termination Date.>"
cdm.product.common.schedule,func CalculationPeriodRange,
cdm.base.math,func CompareNumbers,
cdm.base.math,func Abs,"<Returns the absolute value of a number. If the argument is not negative, the argument is returned. If the argument is negative, the negation of the argument is returned.>"
cdm.base.math,func Max,<Returns the greater number of two supplied numbers.>
cdm.base.math,func Min,<Returns the lesser number of two supplied numbers.>
cdm.base.math,func RoundToNearest,
cdm.base.math,func RoundToPrecision,"<Round a rate to the supplied precision, using the supplied rounding direction>"
cdm.base.math,func CompareQuantityByUnitOfAmount,
cdm.base.math,func FilterQuantity,<Filter list of quantities based on unit type.>
cdm.base.math,func FilterQuantityByCurrency,<Filter list of quantities based on unit type.>
cdm.base.math,func FilterQuantityByCurrencyExists,<Filter list of quantities based on unit type.>
cdm.base.math,func FilterQuantityByFinancialUnit,<Filter list of quantities based on unit type.>
cdm.base.math,func AppendToVector,<Append a single value to a vector (list of numbers).>
cdm.base.math,func VectorOperation,"<Generates a result vector by applying the supplied arithmetic operation to each element of the supplied left and right vectors in turn.  i.e. result[n] = left[n] <op> right[n], where <op> is the arithmetic operation defined by ArithmeticOperationEnum.>"
cdm.base.math,func VectorScalarOperation,"<Generates a result vector by applying the supplied arithmetic operation and scalar right value to each element of the supplied left vector in turn. i.e. result[n] = left[n] <op> right, where <op> is the arithmetic operation defined by ArithmeticOperationEnum.>"
cdm.base.math,func VectorGrowthOperation,"<Generates a result vector by starting with the supplied base value (typically 1), and then multiplying it in turn by each growth factor, which is typically a number just above 1. For instance, a growth factor of 1.1 reprsents a 10% increase, and 0.9 a 10% decrease. The results will show the successive results of applying the successive growth factors, with the first value of the list being the supplied baseValue, and final value of the results list being the product of all of the supplied values.  i.e. result[1] = baseValue * factor[1], result[n] = result[n-1] * factor[n]. The resulting list will have the one more element than the supplied list of factors.>"
cdm.base.math,func ArithmeticOperation,
cdm.product.asset.calculation,func FixedAmountCalculation,<Calculates the fixed amount for a calculation period by looking up the notional and the fixed rate and multiplying by the year fraction.>
cdm.product.asset.calculation,func GetFixedRate,<Look up the fixed rate for a calculation period.>
cdm.product.asset.calculation,func FloatingAmountCalculation,"<Calculate a floating amount for a calculation period by determining the raw floating rate, applying any rate treatments, looking up the calculation period notional, then performing the multiplication of the notional, rate, and year fraction.  Floating amount calculations are described in the 2021 ISDA Definitions in Section 6 and 7.>"
cdm.product.asset.calculation,func ApplyFloatingRateSetting,"<Calculate a floating amount for a calculation period by determining the raw floating rate, applying any rate treatments, looking up the calculation period notional, then performing the multiplication of the notional, rate, and year fraction.  Floating amount calculations are described in the 2021 ISDA Definitions in Section 6 and 7.>"
cdm.product.asset.calculation,func DefaultFloatingRate,
cdm.product.asset.calculation,func CalculateFloatingCashFlow,
cdm.product.asset.calculation,func Create_CalculationPeriodBase,<Create a CalculationPeriodBase type from CalculationPeriodData type.>
cdm.product.asset.calculation,func GetNotionalAmount,<Look up the notional amount in effect for a calculation period.>
cdm.product.asset.calculation,func GetQuantityScheduleStepValues,"<Find all schedule step values whose stepDate is before or equal to the supplied periodStartDate.  Returns a list of step values starting from the initial quantity value, to the last step value before the periodStartDate.>"
cdm.product.asset.calculation,func CalculateYearFraction,"<Calculate the year fraction for a single calculation period, by invoking the base year fraction logic>"
cdm.observable.asset.fro,func IndexValueObservation,<Retrieve the values of the supplied index on the specified observation date.>
cdm.observable.asset.fro,func IndexValueObservationMultiple,<Retrieve the values of the supplied index on the specified observation dates.>
cdm.observable.asset.fro,func FloatingRateIndexMetadata,<Retrieve all available metadata for the floating rate index.>
cdm.observable.asset,func FilterPrice,<Filter list of prices based on price type.>
cdm.event.qualification,func Qualify_Allocation,<The qualification of allocation event from the fact that (i) the only primitives are split and contract formation (ii) the number of split executions and the number of contract formations are equal.  Note that SplitPrimitive type has a condition to check that the post-split quantities sum to the pre-split quantity.  Also note that it is expected that an allocation can result in a single contract.>
cdm.event.qualification,func Qualify_CashTransfer,<The qualification of a cash transfer from the fact that the only component is a cashTransfer.>
cdm.event.qualification,func Qualify_CashAndSecurityTransfer,"<The qualification of a security settlement from the fact that (i) it is composed of a cashTransfer component and a securityTransfer component, and (ii) the cash and security move in the same direction.>"
cdm.event.qualification,func Qualify_ClearedTrade,
cdm.event.qualification,func Qualify_OpenOfferClearedTrade,
cdm.event.qualification,func Qualify_Compression,"<The qualification of a compression event from the fact that (i) the quantityChange primitive exists, and (ii) there are multiple contracts (or contract references) specified in the before state.>"
cdm.event.qualification,func Qualify_PortfolioRebalancing,"<The qualification of a portfolio rebalancing event from the fact that (i) the intent is PortfolioRebalancing, and (ii) the execution primitive exists>"
cdm.event.qualification,func Qualify_Exercise,"<The qualification of an exercise event from the fact that (i) the only primitive is the exercise, and (ii) the remaining quantity = 0, and (iv) the closedState of the contract is Terminated.>"
cdm.event.qualification,func Qualify_Increase,"<The qualification of a increase event from the fact that (i) the intent is Increase when specified, (ii) the associated primitives are the quantityChange and the cash transfer, the (iii) the quantity associated with the contract increases.>"
cdm.event.qualification,func Qualify_Novation,"<The qualification of a novation event from the fact that (i) the intent is Novation when specified, (ii) the primitives quantityChange and a contract formation exist, (iii) the remaining quantity = 0, (iv) the closedState of the contract is Novated, (v) the stepped-in contract has a different contract identifier than the novated contract, (vi) the stepped-in contract has the novation event date and the novation event effective date, and (vii) the contract counterparties have changed.>"
cdm.event.qualification,func Qualify_PartialNovation,"<The qualification of a novation event from the fact that (i) the intent is Novation when specified, (ii) the primitives quantityChange and contractFormation exist, (iii) the contract quantity/notional has decreased as part of the quantityChange primitive, while (iv) there is a remaining quantity/notional, (v) the stepped-in contract has a different contract identifier than the original contract, (vi) the stepped-in contract has the novation event date and the novation event effective date, and (vii) the contract counterparties have changed.>"
cdm.event.qualification,func Qualify_PartialTermination,"<The qualification of a partial termination event from the fact that (i) the intent is Partial Termination when specified, (ii) the associated primitives are the quantityChange and the cash transfer, the (iii) the quantity associated with the contract decreases, and (iv) there is an actual remaining quantity.>"
cdm.event.qualification,func Qualify_Renegotiation,"<The qualification of a renegotiation event from the fact that (i) the intent is Renegotiation when specified, and (ii) the associated primitives instructions are the TermsChange, QuantityChange and the cash transfer.>"
cdm.event.qualification,func Qualify_Reset,<The qualification of a reset event from the fact that the only primitive is the reset.>
cdm.event.qualification,func Qualify_SecurityTransfer,<The qualification of a security transfer from the fact that the only component is a securityTransfer.>
cdm.event.qualification,func Qualify_SecuritySettlement,"<The qualification of a security settlement from the fact that (i) it is composed of a cashTransfer component and a securityTransfer component, and (ii) the cash and security move in opposite directions.>"
cdm.event.qualification,func Qualify_Termination,"<The qualification of a termination event from the fact that (i) the intent is Termination when specified, (ii) the only primitive is the quantityChange and there is only one such primitive involved, the (iii) the remaining quantity is null, and (iv) the closedState of the contract is Terminated.>"
cdm.event.qualification,func Qualify_Execution,<The qualification of an execution event from the fact that the only component is an execution.>
cdm.event.qualification,func Qualify_ContractFormation,<Qualifies a business event as a contract formation from the fact that the only component is a single Contract Formation Primitive.>
cdm.event.qualification,func Qualify_StockSplit,<The qualification of StockSplit business event based on (i) an unchanged before/after currency amount (ii) the same adjustment ratio applied to the before/after cash price and number of units.>
cdm.event.qualification,func Qualify_IndexTransition,<The qualification of an index transition event based on (i) adjustment spread applied and (ii) floating rate index changed.>
cdm.event.qualification,func Qualify_FullReturn,"<The qualification of a full return event from the fact that (i) a quantityChange primitive and a transfer primitive exists, (ii) an assetPayout exists, (iii) the remaining quantity = 0, and (iv) the closedState of the contract is Terminated.>"
cdm.event.qualification,func Qualify_Reallocation,"<The qualification of a reallocation event from the fact that (i) a quantity change primitive exists, (ii) a split primitive exists, and (iii) the intent is Reallocation.>"
cdm.event.qualification,func Qualify_CreditEventDetermined,<The qualification of the ocurrence of a credit event determination from the fact that a credit event is present in either the observation or observation history structures.>
cdm.event.qualification,func Qualify_CorporateActionDetermined,<The qualification of the ocurrence of a corporate action form the fact that a corporate action is present in either the observation or the observation history structures.>
cdm.event.qualification,func Qualify_ValuationUpdate,<The qualification of a valuation update from the fact that the only component is a valuation.>
cdm.product.qualification,func Qualify_AssetClass_InterestRate,<Qualifies a product as having the Asset Class classification Interest Rate.>
cdm.product.qualification,func Qualify_AssetClass_Credit,<Qualifies a product as having the Asset Class classification Credit Default.>
cdm.product.qualification,func Qualify_AssetClass_ForeignExchange,<Qualifies a product as having the Asset Class classification Foreign Exchange>
cdm.product.qualification,func Qualify_AssetClass_Equity,
cdm.product.qualification,func Qualify_AssetClass_Commodity,<Qualifies a product as having the Asset Class classification Commodity>
cdm.product.qualification,func Qualify_CreditDefaultSwap_SingleName,"<Qualifies a product as a Credit Default Swap which provides protection relative to defaults of a reference entity that could be a corporate, municipal, sovererign, or special purpose vehicle issuer of publically traded debt.  The determination of the qualification is based on the economic terms and the following criteria"
cdm.product.qualification,func Qualify_CreditDefaultSwap_Index,<Qualifies a product as a Credit Default Swap which provides protection relative to the performance of an index. The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_CreditDefaultSwap_IndexTranche,<Qualifies a product as a Credit Default Swap which provides protection relative to the performance of an index. The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_CreditDefaultSwap_Loan,<Qualifies a product as a Credit Default Swap which provides protection relative to defaults of a reference entity that is a loan. The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_CreditDefaultSwap_Basket,<Qualifies a product as a Credit Default Swap which provides protection relative to defaults of a reference entity that is a loan. The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_CreditDefaultSwaption,<This product qualification is temporary until such time that the ISDA Credit Group specifies a proper taxonomy for credit derivatives that is based upon economic terms.>
cdm.product.qualification,func Qualify_UnderlierProduct_Equity,<Qualifies a product as having the Asset Class classification Equity.>
cdm.product.qualification,func Qualify_BaseProduct_EquitySwap,<Qualifies a product as having the Asset Class classification Equity and Base Product Classification Swap.>
cdm.product.qualification,func Qualify_EquitySwap_PriceReturnBasicPerformance_SingleName,<Qualifies a product as an Equity Swap for which the performance is based on the price change on a single stock.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_TotalReturnBasicPerformance_SingleName,<Qualifies a product as an Equity Swap for which the performance is based on the price changes and dividend returns on a single stock.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_PriceReturnBasicPerformance_Index,<Qualifies a product as an Equity Swap for which the performance is based on the price change on an index.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_TotalReturnBasicPerformance_Index,<Qualifies a product as an Equity Swap for which the performance is based on the price changes and dividend returns on an index.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_PriceReturnBasicPerformance_Basket,<Qualifies a product as an Equity Swap for which the performance is based on the price change on a basket.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_TotalReturnBasicPerformance_Basket,<Qualifies a product as an Equity Swap for which the performance is based on the price changes and dividend returns on a basket.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnVariance_SingleName,<Qualifies a product as an Equity Swap for which the performance is based on the variance changes on a single stock.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnVariance_Index,<Qualifies a product as an Equity Swap for which the performance is based on the variance changes on an index.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnVariance_Basket,<Qualifies a product as an Equity Swap for which the performance is based on the variance changes on a basket.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnDispersion,<Qualifies a product as an Equity Swap for which the performance is based on the variance changes in several legs.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnVolatility_SingleName,<Qualifies a product as an Equity Swap for which the performance is based on the volatility changes on a single stock.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnVolatility_Index,<Qualifies a product as an Equity Swap for which the performance is based on the volatility changes on an index.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnVolatility_Basket,<Qualifies a product as an Equity Swap for which the performance is based on the volatility changes on a basket.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnCorrelation_Basket,<Qualifies a product as an Equity Swap for which the performance is based on changes in the correlation between the constituents of a basket.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnDividend_SingleName,<Qualifies a product as an Equity Swap for which the performance is based on the dividend returns of a single stock.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnDividend_Index,<Qualifies a product as an Equity Swap for which the performance is based on the dividend returns of an index.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquitySwap_ParameterReturnDividend_Basket,<Qualifies a product as an Equity Swap for which the performance is based on the dividend returns of a basket.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_BaseProduct_EquityForward,<Qualifies a product as having the Asset Class classification Equity and Base Product Classification Forward.>
cdm.product.qualification,func Qualify_EquityOption_PriceReturnBasicPerformance_SingleName,<Qualifies a product as a plain vanilla Equity Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_PriceReturnBasicPerformance_Index,<Qualifies a product as an Equity Option with an index as underlier.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_PriceReturnBasicPerformance_Basket,<Qualifies a product as an Equity Option with a basket underlier.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnVariance_SingleName,<Qualifies a product as an Equity Variance Single Name Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnVariance_Index,<Qualifies a product as an Equity Variance Index Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnVariance_Basket,<Qualifies a product as an Equity Variance Basket Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnVolatility_SingleName,<Qualifies a product as an Equity Volatility Single Name Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnVolatility_Index,<Qualifies a product as an Equity Volatility Index Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnVolatility_Basket,<Qualifies a product as an Equity Volatility Basket Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnCorrelation_Basket,<Qualifies a product as an Equity Correlation Basket Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnDividend_SingleName,<Qualifies a product as an Equity Dividend Single Name Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnDividend_Index,<Qualifies a product as an Equity Dividend Index Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_EquityOption_ParameterReturnDividend_Basket,<Qualifies a product as an Equity Dividend Basket Option.  The determination of the qualification is based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_BaseProduct_IRSwap,<Qualifies a product as having the Base Product classification Interest Rate Swap.>
cdm.product.qualification,func Qualify_BaseProduct_CrossCurrency,<Qualifies a product as having the Base Product classification Cross Currency.>
cdm.product.qualification,func Qualify_BaseProduct_Fra,<Qualifies a product as having the Base Product classification Forward Rate Agreement>
cdm.product.qualification,func Qualify_BaseProduct_Inflation,<Qualifies a product as having the Base Product classification Inflation Swap>
cdm.product.qualification,func Qualify_SubProduct_FixedFloat,<Qualifies a product as having the Sub Product classification Fixed Float>
cdm.product.qualification,func Qualify_SubProduct_FixedFixed,<Qualifies a product as having the Sub Product classification Fixed Fixed>
cdm.product.qualification,func Qualify_SubProduct_Basis,<Qualifies a product as having the Sub Product classification Basis>
cdm.product.qualification,func Qualify_Transaction_ZeroCoupon,<Qualifies a product as having the Transaction classification Zero Coupon>
cdm.product.qualification,func Qualify_Transaction_ZeroCoupon_KnownAmount,<Qualifies a product as having the Transaction classification Zero Coupon with a Known Amount. This category applies to a Zero Coupon Swap in which the fixed leg pays a known amount at maturity.>
cdm.product.qualification,func Qualify_Transaction_YoY,<Qualifies a product as having the Transaction classification Year on Year>
cdm.product.qualification,func Qualify_Transaction_OIS,<Qualifies a product as having the Transaction classification OIS>
cdm.product.qualification,func Qualify_InterestRate_IRSwap_FixedFloat,<Qualifies a product as a Fixed-Float Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_IRSwap_FixedFixed,<Qualifies a product as a Fixed-Fixed Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_IRSwap_Basis,<Qualifies a product as a Basis (Float-Float) Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_IRSwap_FixedFloat_ZeroCoupon,<Qualifies a product as a Fixed-Float Zero Coupon Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_IRSwap_FixedFloat_OIS,<Qualifies a product as a Fixed-Float OIS Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_IRSwap_Basis_OIS,<Qualifies a product as a Basis (Fixed-Float) OIS Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_CrossCurrency_FixedFloat,<Qualifies a product as a Fixed-Float Cross-Currency Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_CrossCurrency_Basis,<Qualifies a product as a Basis (Float-Float) Cross Currency Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_CrossCurrency_FixedFixed,<Qualifies a product as a Fixed-Fixed Cross-Currency Interest Rate Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_InflationSwap_FixedFloat_YearOn_Year,<Qualifies a product as a Fixed-Float Annual Reset Inflation Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_InflationSwap_FixedFloat_ZeroCoupon,<Qualifies a product as a Fixed-Float Inflation Swap based on the economic terms and the following criteria
cdm.product.qualification,func Qualify_InterestRate_InflationSwap_Basis_YearOn_Year,<Qualifies a product as a Basis (Float-Float) Annual Reset Inflation Swap based on the economic terms and the following criteria
